epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,6518.51,0.44778,0.28557,0.81136,0.99209,0.97661,0.99383,0.92591,0.38826,0.24724,0.78765,0.0009968,0.0009968,0.0009968
154,6562.47,0.45019,0.29215,0.8188,0.98888,0.98444,0.9941,0.92143,0.40545,0.25264,0.79089,0.0009902,0.0009902,0.0009902
155,6604.63,0.44276,0.28205,0.81508,0.99139,0.98833,0.99437,0.93216,0.3926,0.23338,0.78752,0.0009836,0.0009836,0.0009836
156,6648.19,0.4493,0.2837,0.81235,0.99423,0.98444,0.99453,0.92791,0.38844,0.23876,0.78908,0.000977,0.000977,0.000977
157,6689.39,0.44705,0.28668,0.81387,0.98084,0.99595,0.99457,0.92889,0.39591,0.23933,0.78653,0.0009704,0.0009704,0.0009704
158,6731.1,0.43681,0.28406,0.81699,0.9909,0.98833,0.99465,0.9285,0.388,0.24048,0.78764,0.0009638,0.0009638,0.0009638
159,6774.93,0.44383,0.28846,0.82049,0.99214,0.98262,0.99441,0.92868,0.39955,0.24315,0.78838,0.0009572,0.0009572,0.0009572
160,6819.11,0.43854,0.28492,0.81573,0.9803,0.99611,0.99433,0.92388,0.38894,0.23659,0.78942,0.0009506,0.0009506,0.0009506
161,6860.6,0.43713,0.28142,0.81213,0.98459,0.99468,0.99445,0.92764,0.40864,0.2429,0.78606,0.000944,0.000944,0.000944
162,6903.71,0.44386,0.28759,0.81315,0.98004,0.99611,0.99441,0.92965,0.40016,0.24627,0.78538,0.0009374,0.0009374,0.0009374
163,6947.4,0.43232,0.28187,0.81309,0.98076,0.99185,0.99392,0.93564,0.38604,0.23026,0.78798,0.0009308,0.0009308,0.0009308
164,6989.71,0.43869,0.2829,0.80892,0.97262,0.99611,0.99398,0.9326,0.38401,0.23785,0.78951,0.0009242,0.0009242,0.0009242
165,7033.8,0.44037,0.28074,0.81279,0.98342,0.99222,0.99441,0.928,0.39695,0.23649,0.78986,0.0009176,0.0009176,0.0009176
166,7075.16,0.44681,0.28179,0.81231,0.99179,0.98833,0.99461,0.93151,0.39689,0.23649,0.78719,0.000911,0.000911,0.000911
167,7119.35,0.43471,0.27631,0.81035,0.98831,0.98649,0.99445,0.93199,0.38785,0.23258,0.78806,0.0009044,0.0009044,0.0009044
168,7162.76,0.44011,0.27983,0.81261,0.98748,0.98833,0.99429,0.93523,0.39,0.23141,0.78862,0.0008978,0.0008978,0.0008978
169,7205.97,0.44384,0.2821,0.81769,0.98075,0.99118,0.99433,0.92917,0.39159,0.23791,0.78863,0.0008912,0.0008912,0.0008912
170,7249.13,0.43475,0.28236,0.80831,0.99168,0.98833,0.99433,0.92796,0.397,0.23806,0.78715,0.0008846,0.0008846,0.0008846
171,7290.22,0.42978,0.27687,0.81276,0.98436,0.98833,0.9945,0.92879,0.39004,0.23307,0.78661,0.000878,0.000878,0.000878
172,7332.64,0.43184,0.27685,0.81212,0.9689,0.99611,0.99385,0.92977,0.39181,0.2402,0.78641,0.0008714,0.0008714,0.0008714
173,7376.14,0.43144,0.27686,0.80789,0.98076,0.99157,0.99449,0.93107,0.38874,0.2374,0.78708,0.0008648,0.0008648,0.0008648
174,7417.97,0.4261,0.27576,0.81389,0.97926,0.99222,0.99462,0.92951,0.38731,0.23552,0.78814,0.0008582,0.0008582,0.0008582
175,7462.1,0.42864,0.27357,0.8085,0.98077,0.99207,0.99437,0.92846,0.39173,0.23082,0.78638,0.0008516,0.0008516,0.0008516
176,7504.95,0.42356,0.26668,0.81217,0.98897,0.98833,0.99433,0.93039,0.39273,0.23249,0.78652,0.000845,0.000845,0.000845
177,7548.25,0.42836,0.27248,0.81248,0.98461,0.99578,0.99469,0.93038,0.38871,0.22476,0.78728,0.0008384,0.0008384,0.0008384
178,7590.68,0.43333,0.27357,0.81719,0.98076,0.99193,0.99469,0.93015,0.39035,0.22799,0.78807,0.0008318,0.0008318,0.0008318
179,7632.91,0.43687,0.27122,0.81064,0.99221,0.9915,0.99484,0.92769,0.39666,0.22502,0.78697,0.0008252,0.0008252,0.0008252
180,7675.85,0.42419,0.27179,0.80977,0.98076,0.99176,0.99397,0.92774,0.38753,0.23059,0.78556,0.0008186,0.0008186,0.0008186
